2018-07-01 00:00:00,101,21757,303,406,offline,1715,7
2018-07-01 00:00:00,101,21460,303,406,offline,2259,11
2018-07-01 00:00:00,103,20002,303,406,offline,1656,7
2018-07-01 00:00:00,103,21969,303,410,offline,269,6
2018-07-01 00:00:00,103,20076,303,401,offline,1395,36
2018-07-01 00:00:00,103,20932,303,401,offline,1056,23
2018-07-01 00:00:00,103,20561,303,401,offline,1916,26
2018-07-01 00:00:00,101,21477,303,411,offline,3557,8
2018-07-01 00:00:00,103,21644,303,401,offline,264,11
2018-07-01 00:00:00,102,21409,303,410,offline,7381,13
2018-07-01 00:00:00,101,21477,303,411,offline,3557,3
2018-07-01 00:00:00,103,21409,303,410,offline,7386,5
2018-07-01 00:00:00,101,21314,308,404,offline,847,23
2018-07-01 00:00:00,103,20932,303,401,offline,1046,201
2018-07-01 00:00:00,101,21182,303,401,offline,3291,18
2018-07-01 00:00:00,101,21330,303,401,offline,1607,53
2018-07-01 00:00:00,101,21182,303,401,offline,3294,12
2018-07-01 00:00:00,103,21460,303,406,offline,1910,10
2018-07-01 00:00:00,103,21477,303,411,offline,3553,9
2018-07-01 00:00:00,101,21330,303,401,offline,1601,88
2018-07-01 00:00:00,102,21182,303,401,offline,3281,8
2018-07-01 00:00:00,103,20827,303,401,offline,832,28
2018-07-01 00:00:00,101,20842,308,404,offline,596,11
2018-07-01 00:00:00,103,20002,303,406,offline,1303,16
2018-07-01 00:00:00,105,20192,308,404,offline,648,11
2018-07-01 00:00:00,102,20567,303,406,offline,4909,4
2018-07-01 00:00:00,102,21182,303,401,offline,3288,3
2018-07-01 00:00:00,103,21182,303,401,offline,3296,11
2018-07-01 00:00:00,103,20311,307,403,offline,400,26
2018-07-01 00:00:00,103,20618,307,403,offline,404,25
2018-07-01 00:00:00,105,21435,308,404,offline,372,605
2018-07-01 00:00:00,105,21314,308,404,offline,594,28
2018-07-01 00:00:00,105,20753,308,404,offline,986,186
2018-07-01 00:00:00,105,21902,308,404,offline,662,144
2018-07-01 00:00:00,105,22066,307,403,offline,317,280
2018-07-01 00:00:00,105,21249,307,403,offline,308,409
2018-07-01 00:00:00,105,21978,307,403,offline,314,83
2018-07-01 00:00:00,105,21532,304,409,offline,1877,1038
2018-07-01 00:00:00,105,20150,304,409,offline,1140,55
2018-07-01 00:00:00,105,20796,304,409,offline,1609,129
2018-07-01 00:00:00,105,21828,304,409,offline,1609,138
2018-07-01 00:00:00,105,20740,304,409,offline,1108,347
2018-07-01 00:00:00,105,20494,304,409,offline,2713,254
2018-07-01 00:00:00,105,20055,304,409,offline,1560,77
2018-07-01 00:00:00,101,20648,305,412,online,247,103
2018-07-01 00:00:00,101,20152,305,412,online,203,207
2018-07-01 00:00:00,102,21409,303,410,offline,7376,5
2018-07-01 00:00:00,102,21477,303,411,offline,3554,13
2018-07-01 00:00:00,102,21182,303,401,offline,3396,8
2018-07-01 00:00:00,103,20461,303,406,offline,1201,3
2018-07-01 00:00:00,102,21182,303,401,offline,3294,11
2018-07-01 00:00:00,103,20398,303,401,online,869,73
2018-07-01 00:00:00,102,21409,303,410,offline,7387,8
2018-07-01 00:00:00,102,20412,306,407,offline,2111,10
2018-07-01 00:00:00,102,20587,306,407,offline,1907,9
2018-07-01 00:00:00,102,20501,306,407,offline,1409,5
2018-07-01 00:00:00,102,20567,303,406,offline,4908,16
2018-07-01 00:00:00,102,20443,303,410,offline,1654,11
2018-07-01 00:00:00,102,21644,303,401,offline,261,14
2018-07-01 00:00:00,102,21182,303,401,offline,3389,16
2018-07-01 00:00:00,102,22081,303,401,offline,2641,18
2018-07-01 00:00:00,102,20443,303,410,offline,1652,5
2018-07-01 00:00:00,102,20235,303,411,offline,3968,8
2018-07-01 00:00:00,105,21087,307,403,offline,934,305
2018-07-01 00:00:00,103,20204,303,401,online,1015,67
2018-07-01 00:00:00,103,20213,305,412,online,1138,38
2018-07-01 00:00:00,103,22028,305,412,online,388,51
2018-07-01 00:00:00,103,20296,305,412,online,133,29
2018-07-01 00:00:00,103,20583,306,407,online,474,10
2018-07-01 00:00:00,103,21252,306,407,online,1226,9
2018-07-01 00:00:00,103,21253,306,407,online,746,13
2018-07-01 00:00:00,103,21103,306,407,online,800,14
2018-07-01 00:00:00,103,21373,306,407,online,1090,8
2018-07-01 00:00:00,103,20002,303,406,offline,2169,4
2018-07-01 00:00:00,105,20690,307,403,offline,895,308
2018-07-01 00:00:00,102,21182,303,401,offline,3293,5
2018-07-01 00:00:00,102,21076,302,408,offline,3310,9
2018-07-01 00:00:00,102,21585,302,408,offline,3317,9
2018-07-01 00:00:00,102,21601,306,407,offline,584,783
2018-07-01 00:00:00,102,20953,302,408,offline,2012,3
2018-07-01 00:00:00,102,21182,303,401,offline,3292,7
2018-07-01 00:00:00,102,20056,302,408,offline,5011,4
2018-07-01 00:00:00,102,20341,308,404,offline,616,204
2018-07-01 00:00:00,102,21595,307,403,offline,1060,20
2018-07-01 00:00:00,102,22081,303,401,offline,2565,12
2018-07-01 00:00:00,102,20076,303,401,offline,1398,13
2018-07-01 00:00:00,102,21690,303,401,offline,695,56
2018-07-01 00:00:00,102,21182,303,401,offline,3293,5
2018-07-01 00:00:00,102,22081,303,401,offline,2567,25
2018-07-01 00:00:00,102,21969,303,410,offline,280,13
2018-07-01 00:00:00,102,20827,303,401,offline,862,14
2018-07-01 00:00:00,102,20786,303,401,offline,2299,13
2018-07-01 00:00:00,102,20980,303,401,offline,1271,55
2018-07-01 00:00:00,102,22081,303,401,offline,6814,6
2018-07-01 00:00:00,102,21100,302,408,offline,3618,7
2018-07-01 00:00:00,102,21845,302,408,offline,2511,9
2018-07-01 00:00:00,102,20661,302,408,offline,1616,3
2018-07-01 00:00:00,102,20412,306,407,offline,2101,4
2018-07-01 00:00:00,102,20587,306,407,offline,2002,7
2018-07-01 00:00:00,102,20252,306,407,offline,2405,5
2018-07-01 00:00:00,102,20766,306,407,offline,1515,5
2018-07-01 00:00:00,102,20827,303,401,offline,3.01,4
2018-07-01 00:00:00,102,20932,303,401,offline,1089,108
2018-07-01 00:00:00,102,21240,302,408,offline,2806,6
2018-07-02 00:00:00,101,21346,306,407,offline,1808,3
2018-07-02 00:00:00,101,20221,306,407,offline,1895,8
2018-07-02 00:00:00,101,20172,306,407,offline,1126,10
2018-07-02 00:00:00,101,20587,306,407,offline,997,5
2018-07-02 00:00:00,101,21619,306,402,offline,486.333333,11
2018-07-02 00:00:00,101,21394,306,407,offline,727,10
2018-07-02 00:00:00,101,21271,306,407,offline,545,10
2018-07-02 00:00:00,101,20786,303,401,offline,4607,10
2018-07-02 00:00:00,101,20131,306,407,offline,707,10
2018-07-02 00:00:00,101,21974,306,407,offline,1201,15
2018-07-02 00:00:00,101,21467,306,407,offline,1411,7
2018-07-02 00:00:00,101,21619,306,402,offline,347,5
2018-07-02 00:00:00,101,21271,306,407,offline,549,5
2018-07-02 00:00:00,101,21974,306,407,offline,1192,11
2018-07-02 00:00:00,101,20587,306,407,offline,997,2
2018-07-02 00:00:00,101,20221,306,407,offline,1909,3
2018-07-02 00:00:00,101,21346,306,407,offline,1805,7
2018-07-02 00:00:00,101,21430,306,407,offline,2000,6
2018-07-02 00:00:00,101,20131,306,407,offline,711,15
2018-07-02 00:00:00,101,20993,306,407,offline,750,8
2018-07-02 00:00:00,101,21280,306,407,offline,1376,2
2018-07-02 00:00:00,101,21507,306,407,offline,1112,11
