2015-09-05 00:00:00,107,5
2015-09-05 00:00:00,14,5
2015-09-05 00:00:00,102,5
2015-09-05 00:00:00,105,5
2015-09-05 00:00:00,205,5
2015-09-05 00:00:00,506,5
2015-09-05 00:00:00,256,5
2015-09-05 00:00:00,39,5
2015-09-05 00:00:00,4,5
2015-09-05 00:00:00,17,5
2015-09-05 00:00:00,12,5
2015-09-05 00:00:00,32,5
2015-09-05 00:00:00,204,5
2015-09-05 00:00:00,52,5
2015-09-05 00:00:00,81,5
2015-09-05 00:00:00,18,5
2015-09-05 00:00:00,45,5
2015-09-05 00:00:00,32,5
2015-09-05 00:00:00,203,5
2015-09-05 00:00:00,33,5
2015-09-05 00:00:00,107,5
2015-09-05 00:00:00,23,5
2015-09-05 00:00:00,159,5
2015-09-05 00:00:00,157,5
2015-09-05 00:00:00,57,5
2015-09-05 00:00:00,103,5
2015-09-05 00:00:00,27,5
2015-09-05 00:00:00,10,5
2015-09-05 00:00:00,34,5
2015-09-05 00:00:00,27,5
2015-09-05 00:00:00,14,5
2015-09-05 00:00:00,16,5
2015-09-05 00:00:00,35,5
2015-09-05 00:00:00,13,5
2015-09-05 00:00:00,53,5
2015-09-05 00:00:00,86,5
2015-09-05 00:00:00,19,5
2015-09-05 00:00:00,154,5
2015-09-05 00:00:00,27,5
2015-09-05 00:00:00,26,5
2015-09-05 00:00:00,56,5
2015-09-05 00:00:00,1104,5
2015-09-05 00:00:00,86,5
2015-09-05 00:00:00,391,5
2015-09-05 00:00:00,37,5
2015-09-05 00:00:00,205,5
2015-09-05 00:00:00,4,5
2015-09-05 00:00:00,84,5
2015-09-05 00:00:00,83,5
2015-09-05 00:00:00,126,5
2015-09-05 00:00:00,301,5
2015-09-05 00:00:00,84,5
2015-09-05 00:00:00,131,5
2015-09-05 00:00:00,145,5
2015-09-05 00:00:00,76,5
2015-09-05 00:00:00,163,5
2015-09-05 00:00:00,59,5
2015-09-05 00:00:00,31,5
2015-09-05 00:00:00,227,5
2015-09-05 00:00:00,107,5
2015-09-05 00:00:00,23,5
2015-09-05 00:00:00,58,5
2015-09-05 00:00:00,53,5
2015-09-05 00:00:00,82,5
2015-09-05 00:00:00,2506,5
2015-09-05 00:00:00,33,5
2015-09-05 00:00:00,103,5
2015-09-05 00:00:00,105,5
2015-09-05 00:00:00,373,5
2015-09-05 00:00:00,109,5
2015-09-05 00:00:00,604,5
2015-09-05 00:00:00,121,5
2015-09-05 00:00:00,3,5
2015-09-05 00:00:00,53,5
2015-09-05 00:00:00,108,5
2015-09-05 00:00:00,103,5
2015-09-05 00:00:00,212,5
2015-09-05 00:00:00,57,5
2015-09-05 00:00:00,15,5
2015-09-05 00:00:00,201,5
2015-09-05 00:00:00,301,5
2015-09-05 00:00:00,302,5
2015-09-05 00:00:00,103,5
2015-09-05 00:00:00,105,5
2015-09-05 00:00:00,208,5
2015-09-05 00:00:00,107,5
2015-09-05 00:00:00,103,5
2015-09-05 00:00:00,204,5
2015-09-05 00:00:00,104,5
2015-09-05 00:00:00,34,5
2015-09-05 00:00:00,37,5
2015-09-05 00:00:00,21,5
2015-09-05 00:00:00,13,5
2015-09-05 00:00:00,56,5
2015-09-05 00:00:00,51,5
2015-09-05 00:00:00,36,5
2015-09-05 00:00:00,13,5
2015-09-05 00:00:00,53,5
2015-09-05 00:00:00,58,5
2015-09-05 00:00:00,13,5
2015-09-05 00:00:00,206,5
2015-09-05 00:00:00,208,5
2015-09-05 00:00:00,53,5
2015-09-05 00:00:00,209,5
2015-09-05 00:00:00,101,5
2015-09-05 00:00:00,57,5
2015-09-05 00:00:00,18,5
2015-09-05 00:00:00,45,5
2015-09-05 00:00:00,105,5
2015-09-05 00:00:00,20,5
2015-09-05 00:00:00,51,5
2015-09-05 00:00:00,21,5
2015-09-05 00:00:00,38,5
2015-09-05 00:00:00,182,5
2015-09-05 00:00:00,48,5
2015-09-05 00:00:00,7,5
2015-09-05 00:00:00,23,5
2015-09-05 00:00:00,26,5
2015-09-05 00:00:00,23,5
2015-09-05 00:00:00,308,5
2015-09-05 00:00:00,641,5
2015-09-05 00:00:00,159,5
2015-09-05 00:00:00,102,5
2015-09-05 00:00:00,8,5
2015-09-05 00:00:00,205,5
2015-09-05 00:00:00,405,5
2015-09-05 00:00:00,903,5
2015-09-05 00:00:00,62,5
2015-09-05 00:00:00,52,5
2015-09-05 00:00:00,466,5
2015-09-05 00:00:00,166,5
2015-09-05 00:00:00,1008,5
2015-09-05 00:00:00,552,5
2015-09-05 00:00:00,51,5
2015-09-05 00:00:00,103,5
2015-09-05 00:00:00,124,5
2015-09-05 00:00:00,37,5
2015-09-05 00:00:00,22,5
2015-09-05 00:00:00,205,5
2015-09-05 00:00:00,306,5
2015-09-05 00:00:00,209,5
2015-09-05 00:00:00,10,5
2015-09-05 00:00:00,108,5
2015-09-05 00:00:00,35,5
2015-09-05 00:00:00,34,5
2015-09-05 00:00:00,13,5
2015-09-05 00:00:00,56,5
2015-09-05 00:00:00,155,5
2015-09-05 00:00:00,103,5
2015-09-05 00:00:00,49,5
2015-09-05 00:00:00,46,5
2015-09-05 00:00:00,1106,5
2015-09-05 00:00:00,703,5
2015-09-05 00:00:00,56,5
2015-09-05 00:00:00,42,5
2015-09-05 00:00:00,206,5
2015-09-05 00:00:00,13,5
2015-09-05 00:00:00,501,5
2015-09-05 00:00:00,17,5
2015-09-05 00:00:00,109,5
2015-09-05 00:00:00,153,5
2015-09-05 00:00:00,59,5
2015-09-05 00:00:00,108,5
2015-09-05 00:00:00,57,5
2015-09-05 00:00:00,107,5
2015-09-05 00:00:00,101,5
2015-09-05 00:00:00,57,5
2015-09-05 00:00:00,10,5
2015-09-05 00:00:00,65,5
2015-09-05 00:00:00,103,5
2015-09-05 00:00:00,118,5
2015-09-05 00:00:00,18,5
2015-09-05 00:00:00,15,5
2015-09-05 00:00:00,606,5
2015-09-05 00:00:00,303,5
2015-09-05 00:00:00,55,5
2015-09-05 00:00:00,209,5
2015-09-05 00:00:00,445,5
2015-09-06 00:00:00,22,6
2015-09-06 00:00:00,13,6
2015-09-06 00:00:00,54,6
2015-09-06 00:00:00,15,6
2015-09-06 00:00:00,209,6
2015-09-06 00:00:00,49,6
2015-09-06 00:00:00,32,6
2015-09-06 00:00:00,365,6
2015-09-06 00:00:00,58,6
2015-09-06 00:00:00,15,6
2015-09-06 00:00:00,26,6
2015-09-06 00:00:00,57,6
2015-09-06 00:00:00,402,6
2015-09-06 00:00:00,104,6
2015-09-06 00:00:00,14,6
2015-09-06 00:00:00,54,6
2015-09-06 00:00:00,116,6
2015-09-06 00:00:00,507,6
2015-09-06 00:00:00,33,6
2015-09-06 00:00:00,12,6
2015-09-06 00:00:00,20,6
2015-09-06 00:00:00,39,6
2015-09-06 00:00:00,57,6
2015-09-06 00:00:00,35,6
2015-09-06 00:00:00,27,6
2015-09-06 00:00:00,59,6
2015-09-06 00:00:00,107,6
2015-09-06 00:00:00,53,6
2015-09-06 00:00:00,35,6
2015-09-06 00:00:00,16,6
2015-09-06 00:00:00,18,6
2015-09-06 00:00:00,26,6
2015-09-06 00:00:00,659,6
2015-09-06 00:00:00,252,6
2015-09-06 00:00:00,51,6
2015-09-06 00:00:00,39,6
2015-09-06 00:00:00,55,6
2015-09-06 00:00:00,36,6
2015-09-06 00:00:00,25,6
2015-09-06 00:00:00,13,6
2015-09-06 00:00:00,23,6
2015-09-06 00:00:00,20,6
2015-09-06 00:00:00,52,6
2015-09-06 00:00:00,316,6
2015-09-06 00:00:00,104,6
2015-09-06 00:00:00,301,6
2015-09-06 00:00:00,17,6
2015-09-06 00:00:00,23,6
2015-09-06 00:00:00,32,6
2015-09-06 00:00:00,602,6
2015-09-06 00:00:00,32,6
2015-09-06 00:00:00,86,6
2015-09-06 00:00:00,463,6
2015-09-06 00:00:00,26,6
2015-09-06 00:00:00,383,6
2015-09-06 00:00:00,155,6
2015-09-06 00:00:00,208,6
2015-09-06 00:00:00,53,6
2015-09-06 00:00:00,55,6
2015-09-06 00:00:00,17,6
2015-09-06 00:00:00,24,6
2015-09-06 00:00:00,51,6
2015-09-06 00:00:00,106,6
2015-09-06 00:00:00,19,6
2015-09-06 00:00:00,57,6
2015-09-06 00:00:00,188,6
2015-09-06 00:00:00,11,6
2015-09-06 00:00:00,207,6
2015-09-06 00:00:00,157,6
2015-09-06 00:00:00,21,6
2015-09-06 00:00:00,55,6
2015-09-06 00:00:00,41,6
2015-09-06 00:00:00,102,6
2015-09-06 00:00:00,107,6
2015-09-06 00:00:00,208,6
2015-09-06 00:00:00,84,6
2015-09-06 00:00:00,1007,6
2015-09-06 00:00:00,53,6
2015-09-06 00:00:00,7,6
2015-09-06 00:00:00,38,6
2015-09-06 00:00:00,56,6
2015-09-06 00:00:00,103,6
2015-09-06 00:00:00,534,6
2015-09-06 00:00:00,217,6
2015-09-06 00:00:00,203,6
2015-09-06 00:00:00,501,6
2015-09-06 00:00:00,1207,6
2015-09-06 00:00:00,16,6
2015-09-06 00:00:00,206,6
2015-09-06 00:00:00,17,6
2015-09-06 00:00:00,109,6
2015-09-06 00:00:00,206,6
2015-09-06 00:00:00,22,6
2015-09-06 00:00:00,102,6
2015-09-06 00:00:00,104,6
2015-09-06 00:00:00,206,6
2015-09-06 00:00:00,102,6
2015-09-06 00:00:00,23,6
2015-09-06 00:00:00,208,6
2015-09-06 00:00:00,153,6
2015-09-06 00:00:00,172,6
2015-09-06 00:00:00,16,6
2015-09-06 00:00:00,35,6
2015-09-06 00:00:00,56,6
2015-09-06 00:00:00,12,6
2015-09-06 00:00:00,104,6
2015-09-06 00:00:00,308,6
2015-09-06 00:00:00,306,6
2015-09-06 00:00:00,205,6
2015-09-06 00:00:00,297,6
2015-09-06 00:00:00,203,6
2015-09-06 00:00:00,304,6
2015-09-06 00:00:00,80,6
2015-09-06 00:00:00,151,6
2015-09-06 00:00:00,51,6
2015-09-06 00:00:00,13,6
2015-09-06 00:00:00,18,6
2015-09-06 00:00:00,22,6
2015-09-06 00:00:00,8,6
2015-09-06 00:00:00,13,6
2015-09-06 00:00:00,13,6
2015-09-06 00:00:00,15,6
2015-09-06 00:00:00,17,6
2015-09-06 00:00:00,210,6
2015-09-06 00:00:00,107,6
2015-09-06 00:00:00,54,6
2015-09-06 00:00:00,57,6
2015-09-06 00:00:00,28,6
2015-09-06 00:00:00,24,6
2015-09-06 00:00:00,9,6
2015-09-06 00:00:00,29,6
2015-09-06 00:00:00,28,6
2015-09-06 00:00:00,24,6
2015-09-06 00:00:00,58,6
2015-09-06 00:00:00,28,6
2015-09-06 00:00:00,58,6
2015-09-06 00:00:00,23,6
2015-09-06 00:00:00,89,6
2015-09-06 00:00:00,102,6
2015-09-06 00:00:00,59,6
2015-09-06 00:00:00,29,6
2015-09-06 00:00:00,23,6
2015-09-06 00:00:00,26,6
2015-09-06 00:00:00,201,6
2015-09-06 00:00:00,62,6
2015-09-06 00:00:00,34,6
2015-09-06 00:00:00,57,6
2015-09-06 00:00:00,307,6
2015-09-06 00:00:00,207,6
2015-09-06 00:00:00,1003,6
2015-09-06 00:00:00,52,6
2015-09-06 00:00:00,21,6
2015-09-06 00:00:00,104,6
2015-09-06 00:00:00,28,6
2015-09-06 00:00:00,204,6
2015-09-06 00:00:00,459,6
2015-09-06 00:00:00,53,6
2015-09-06 00:00:00,18,6
2015-09-06 00:00:00,58,6
2015-09-06 00:00:00,81,6
2015-09-06 00:00:00,7,6
2015-09-06 00:00:00,33,6
2015-09-06 00:00:00,71,6
2015-09-06 00:00:00,82,6
2015-09-06 00:00:00,57,6
2015-09-06 00:00:00,77,6
2015-09-06 00:00:00,401,6
2015-09-06 00:00:00,117,6
2015-09-06 00:00:00,126,6
2015-09-06 00:00:00,409,6
2015-09-06 00:00:00,82,6
2015-09-06 00:00:00,55,6
2015-09-06 00:00:00,102,6
2015-09-06 00:00:00,165,6
2015-09-06 00:00:00,102,6
2015-09-06 00:00:00,134,6
2015-09-06 00:00:00,27,6
2015-09-06 00:00:00,51,6
2015-09-06 00:00:00,203,6
2015-09-06 00:00:00,21,6
2015-09-06 00:00:00,568,6
2015-09-06 00:00:00,165,6
2015-09-06 00:00:00,24,6
2015-09-06 00:00:00,302,6
2015-09-06 00:00:00,14,6
2015-09-06 00:00:00,102,6
2015-09-06 00:00:00,803,6
2015-09-06 00:00:00,204,6
2015-09-06 00:00:00,807,6
2015-09-06 00:00:00,66,6
2015-09-06 00:00:00,115,6
2015-09-06 00:00:00,987,6
2015-09-06 00:00:00,406,6
2015-09-06 00:00:00,168,6
2015-09-06 00:00:00,10,6
2015-09-06 00:00:00,6,6
2015-09-06 00:00:00,65,6
2015-09-06 00:00:00,66,6
2015-09-06 00:00:00,31,6
2015-09-06 00:00:00,906,6
2015-09-06 00:00:00,201,6
2015-09-06 00:00:00,56,6
2015-09-06 00:00:00,14,6
2015-09-06 00:00:00,101,6
2015-09-06 00:00:00,56,6
2015-09-06 00:00:00,107,6
2015-09-06 00:00:00,8,6
2015-09-06 00:00:00,348,6
2015-09-06 00:00:00,252,6
2015-09-06 00:00:00,204,6
2015-09-06 00:00:00,247,6
2015-09-06 00:00:00,62,6
2015-09-06 00:00:00,109,6
2015-09-06 00:00:00,208,6
2015-09-06 00:00:00,157,6
2015-09-06 00:00:00,71,6
2015-09-06 00:00:00,51,6
2015-09-06 00:00:00,33,6
2015-09-06 00:00:00,11,6
2015-09-06 00:00:00,61,6
2015-09-06 00:00:00,22,6
2015-09-06 00:00:00,501,6
2015-09-06 00:00:00,48,6
2015-09-06 00:00:00,308,6
2015-09-06 00:00:00,36,6
2015-09-06 00:00:00,82,6
2015-09-06 00:00:00,58,6
2015-09-06 00:00:00,51,6
2015-09-06 00:00:00,35,6
2015-09-06 00:00:00,106,6
2015-09-06 00:00:00,104,6
2015-09-06 00:00:00,52,6
2015-09-06 00:00:00,54,6
2015-09-06 00:00:00,28,6
2015-09-06 00:00:00,51,6
2015-09-06 00:00:00,52,6
2015-09-06 00:00:00,35,6
2015-09-06 00:00:00,53,6
2015-09-06 00:00:00,31,6
2015-09-06 00:00:00,154,6
2015-09-06 00:00:00,106,6
2015-09-06 00:00:00,204,6
2015-09-06 00:00:00,402,6
2015-09-06 00:00:00,34,6
2015-09-06 00:00:00,409,6
2015-09-06 00:00:00,107,6
2015-09-06 00:00:00,207,6
2015-09-06 00:00:00,1009,6
2015-09-06 00:00:00,208,6
2015-09-06 00:00:00,14,6
2015-09-06 00:00:00,59,6
2015-09-06 00:00:00,59,6
2015-09-06 00:00:00,54,6
2015-09-06 00:00:00,23,6
2015-09-06 00:00:00,109,6
2015-09-06 00:00:00,10,6
2015-09-06 00:00:00,21,6
2015-09-06 00:00:00,34,6
2015-09-06 00:00:00,104,6
2015-09-06 00:00:00,59,6
2015-09-06 00:00:00,168,6
2015-09-06 00:00:00,45,6
2015-09-06 00:00:00,17,6
2015-09-06 00:00:00,42,6
2015-09-06 00:00:00,41,6
2015-09-06 00:00:00,59,6
2015-09-06 00:00:00,31,6
2015-09-06 00:00:00,304,6
2015-09-06 00:00:00,302,6
2015-09-06 00:00:00,67,6
2015-09-06 00:00:00,104,6
2015-09-06 00:00:00,64,6
2015-09-06 00:00:00,205,6
2015-09-06 00:00:00,35,6
2015-09-06 00:00:00,43,6
2015-09-06 00:00:00,105,6
2015-09-06 00:00:00,48,6
2015-09-06 00:00:00,48,6
2015-09-06 00:00:00,67,6
2015-09-06 00:00:00,43,6
2015-09-06 00:00:00,29,6
2015-09-06 00:00:00,23,6
2015-09-06 00:00:00,103,6
2015-09-12 00:00:00,54,5
2015-09-12 00:00:00,33,5
2015-09-12 00:00:00,58,5
2015-09-12 00:00:00,49,5
2015-09-12 00:00:00,53,5
2015-09-12 00:00:00,102,5
2015-09-12 00:00:00,25,5
2015-09-12 00:00:00,53,5
2015-09-12 00:00:00,33,5
2015-09-12 00:00:00,34,5
2015-09-12 00:00:00,17,5
2015-09-12 00:00:00,9,5
2015-09-12 00:00:00,49,5
2015-09-12 00:00:00,51,5
2015-09-12 00:00:00,13,5
2015-09-12 00:00:00,60,5
2015-09-12 00:00:00,86,5
2015-09-12 00:00:00,38,5
2015-09-12 00:00:00,36,5
2015-09-12 00:00:00,54,5
2015-09-12 00:00:00,306,5
2015-09-12 00:00:00,82,5
2015-09-12 00:00:00,14,5
2015-09-12 00:00:00,6,5
2015-09-12 00:00:00,17,5
2015-09-12 00:00:00,11,5
2015-09-12 00:00:00,25,5
2015-09-12 00:00:00,33,5
2015-09-12 00:00:00,19,5
2015-09-12 00:00:00,23,5
2015-09-12 00:00:00,27,5
2015-09-12 00:00:00,33,5
2015-09-12 00:00:00,804,5
2015-09-12 00:00:00,105,5
2015-09-12 00:00:00,54,5
2015-09-12 00:00:00,107,5
2015-09-12 00:00:00,9,5
2015-09-12 00:00:00,24,5
2015-09-12 00:00:00,9,5
2015-09-12 00:00:00,4,5
2015-09-12 00:00:00,403,5
2015-09-12 00:00:00,20,5
2015-09-12 00:00:00,25,5
2015-09-12 00:00:00,31,5
2015-09-12 00:00:00,22,5
2015-09-12 00:00:00,209,5
2015-09-12 00:00:00,15,5
2015-09-12 00:00:00,102,5
2015-09-12 00:00:00,27,5
2015-09-12 00:00:00,107,5
2015-09-12 00:00:00,105,5
2015-09-12 00:00:00,18,5
2015-09-12 00:00:00,16,5
2015-09-12 00:00:00,205,5
2015-09-12 00:00:00,309,5
2015-09-12 00:00:00,20,5
2015-09-12 00:00:00,207,5
2015-09-12 00:00:00,106,5
2015-09-12 00:00:00,80,5
2015-09-12 00:00:00,206,5
2015-09-12 00:00:00,56,5
2015-09-12 00:00:00,32,5
2015-09-12 00:00:00,713,5
2015-09-12 00:00:00,309,5
2015-09-12 00:00:00,54,5
2015-09-12 00:00:00,520,5
2015-09-12 00:00:00,204,5
2015-09-12 00:00:00,13,5
2015-09-12 00:00:00,297,5
2015-09-12 00:00:00,706,5
2015-09-12 00:00:00,8,5
2015-09-12 00:00:00,10,5
2015-09-12 00:00:00,85,5
2015-09-12 00:00:00,24,5
2015-09-12 00:00:00,27,5
2015-09-12 00:00:00,181,5
2015-09-12 00:00:00,23,5
2015-09-12 00:00:00,51,5
2015-09-12 00:00:00,403,5
2015-09-12 00:00:00,57,5
2015-09-12 00:00:00,144,5
2015-09-12 00:00:00,555,5
2015-09-12 00:00:00,23,5
2015-09-12 00:00:00,95,5
2015-09-12 00:00:00,106,5
2015-09-12 00:00:00,407,5
2015-09-12 00:00:00,9,5
2015-09-12 00:00:00,154,5
2015-09-12 00:00:00,44,5
2015-09-12 00:00:00,82,5
2015-09-12 00:00:00,503,5
2015-09-12 00:00:00,79,5
2015-09-12 00:00:00,15,5
2015-09-12 00:00:00,11,5
2015-09-12 00:00:00,12,5
2015-09-12 00:00:00,10,5
2015-09-12 00:00:00,595,5
2015-09-12 00:00:00,20,5
2015-09-12 00:00:00,36,5
2015-09-12 00:00:00,81,5
2015-09-12 00:00:00,42,5
2015-09-12 00:00:00,42,5
2015-09-12 00:00:00,209,5
2015-09-12 00:00:00,20,5
2015-09-12 00:00:00,8,5
2015-09-12 00:00:00,201,5
2015-09-12 00:00:00,302,5
2015-09-12 00:00:00,8,5
2015-09-12 00:00:00,125,5
2015-09-12 00:00:00,34,5
2015-09-12 00:00:00,14,5
2015-09-12 00:00:00,87,5
2015-09-12 00:00:00,102,5
2015-09-12 00:00:00,106,5
2015-09-12 00:00:00,25,5
2015-09-12 00:00:00,22,5
2015-09-12 00:00:00,53,5
2015-09-12 00:00:00,52,5
2015-09-12 00:00:00,152,5
2015-09-12 00:00:00,159,5
2015-09-12 00:00:00,111,5
2015-09-12 00:00:00,33,5
2015-09-12 00:00:00,32,5
2015-09-12 00:00:00,204,5
2015-09-12 00:00:00,307,5
2015-09-12 00:00:00,22,5
